income_to_cost,asset_ratio,dependency_ratio,eligible
0.7881974527517546,0.19505662567989018,0.6666666666666666,1
0.7972373102508514,0.19953596366918114,0.7142857142857143,1
0.34562076503800687,0.13775308897374816,0.75,1
0.4891992802793182,0.1786209009441428,0.0,0
0.9383549671959772,0.2220388319877903,0.16666666666666666,0
1.3851371659427287,0.323858031693151,0.8,0
0.8271283308004284,0.18336870366339725,0.6666666666666666,1
0.34673608470777956,0.14671451033009403,0.5,1
0.8625919520147508,0.35673751765362927,0.6,1
0.6376612081300759,0.13870999449218493,0.6666666666666666,1
0.5518314299679926,0.2031186770890844,0.5714285714285714,1
1.151786316535147,0.25961591439063025,0.0,0
1.6668168629236104,0.7852769796587852,0.25,0
1.5585659850877565,0.7358539032219752,0.0,0
0.48345574006907344,0.19796057206303927,0.5714285714285714,1
0.6951738501919673,0.33219346559505586,0.5,1
0.9807426210883242,0.43489649579906076,0.5,0
1.4153754727410601,0.6348830481242977,0.16666666666666666,0
0.6711245828896188,0.2489283996527301,0.0,0
0.6409752968107973,0.1870479749876459,0.0,0
0.4928033368951166,0.13076030658967616,0.5,1
0.5601326094053288,0.1670091425237097,0.75,1
1.0990397428554082,0.42703038533234616,0.5714285714285714,0
1.6541065002055555,0.4164989895081145,0.0,0
0.7813156638669285,0.21688703323068223,0.2857142857142857,0
1.082925432719236,0.3686475902583623,0.0,0
0.9780780720933586,0.2639979717385087,0.8,1
0.5649061776180418,0.2127397691551156,0.8,1
1.1843902086379583,0.5648982364134779,0.25,0
1.8156638317176033,0.7706164076034397,0.6666666666666666,0
0.7323670718261966,0.2928940867626251,0.5,1
2.3208111888447656,0.8698781942019401,0.75,0
0.2131781529449178,0.07384158079761019,0.3333333333333333,1
1.2090961460136012,0.30949132230362714,0.3333333333333333,0
0.8447427539205368,0.3956886030077437,0.8,1
0.6064255158046573,0.16650067512592992,0.5,1
0.8112814113324432,0.1844794407871261,0.0,0
0.24657002176549098,0.1047933820731586,0.0,1
0.8568261133812008,0.21650681539534103,0.0,0
0.9534197908069875,0.29705585998674855,0.0,0
1.6825053325756754,0.3507779293194633,0.6666666666666666,0
0.7479701944934203,0.18035085959092165,0.0,0
0.47503612428290304,0.11969061929695529,0.4,1
0.469497140318283,0.1015630478785749,0.14285714285714285,1
1.2894072074007523,0.5118909052779523,0.0,0
0.8916174341062897,0.4022107097875389,0.3333333333333333,0
0.6165900943177068,0.19237279334996993,0.75,1
1.1779456984949548,0.5446502193255143,0.0,0
1.1752158219900113,0.31026164539513196,0.0,0
1.4772016216143908,0.43964050272561506,0.5,0
0.7240443843463569,0.17755095886451341,0.3333333333333333,1
0.5501691737169332,0.21245759667922126,0.0,0
0.6806483600787877,0.22186473655760525,0.0,0
0.4129009333980766,0.15854776658417022,0.0,1
0.8325926979957136,0.3567680289424746,0.0,0
1.1148206971005001,0.4054724444432092,0.42857142857142855,0
0.921903402989516,0.357965048598946,0.6666666666666666,1
0.7163937921714498,0.344281014241839,0.8,1
0.34740452042641534,0.10064979200217822,0.5714285714285714,1
0.613269337553072,0.1887331367263134,0.14285714285714285,0
0.660999827880082,0.2745205051436649,0.2,0
0.5385576021809716,0.20647849047579872,0.8,1
0.7082077580845809,0.17957306803743617,0.6,1
0.9667196868284169,0.3024326402860911,0.2857142857142857,0
2.4715426170327954,0.8411929995982634,0.0,0
0.8819042007567692,0.28733933810906087,0.0,0
1.1033054748133317,0.2796685665755678,0.6666666666666666,0
0.7746185089249011,0.3697478995759506,0.8571428571428571,1
0.3360047542459909,0.14404376930322593,0.2857142857142857,1
0.5815430429674655,0.20028734919973418,0.42857142857142855,1
0.8437024396783649,0.34087123254946966,0.5,0
3.5327480388286436,1.6575116878442355,0.0,0
0.7543334343375352,0.18168289941017876,0.5,1
0.8778169304695707,0.24149789694708454,0.2,0
0.6393038477964098,0.23194606823180716,0.42857142857142855,1
0.497660037536933,0.21882266692727068,0.14285714285714285,1
1.8895022689286103,0.3984515659446828,0.6,0
1.0558147747684667,0.5228452254389895,0.0,0
1.524228895722862,0.5128603158351148,0.2,0
0.5526088916295533,0.17007607506324782,0.2,1
1.7069941839924436,0.49130251066997316,0.4,0
0.40799587011954525,0.10294021901866801,0.2,1
0.9890430073603181,0.4326787933028989,0.6,0
2.711081479294166,1.3192779899883675,0.6666666666666666,0
0.5171539489227699,0.16760619531040064,0.6666666666666666,1
0.6144186989449196,0.2984392650245744,0.2857142857142857,1
0.8365754286904253,0.3740657387240992,0.42857142857142855,0
0.6235178245809785,0.21468675067107396,0.5,1
0.35177782217477027,0.14148780284948584,0.0,1
0.7475350859796646,0.24705679792872864,0.75,1
0.45182943580667995,0.16610019185273484,0.5,1
0.965509256313852,0.20991513396871403,0.2857142857142857,0
0.6737808551078791,0.2754948709520889,0.6666666666666666,1
1.753105246539349,0.37840319772538455,0.0,0
0.513165719794257,0.22842313943457362,0.25,1
0.624458933564901,0.279435430658554,0.0,0
1.3638837817128078,0.369780516595677,0.3333333333333333,0
0.488012278433511,0.14498787905192445,0.6666666666666666,1
0.9977105933204162,0.343604657672884,0.0,0
1.4478937663807856,0.5487501043496108,0.75,0
0.31537725023767965,0.09026289235331172,0.8,1
0.950574100351729,0.3590754893864326,0.8,1
0.8156127284059643,0.2359862238653654,0.6666666666666666,1
1.1811473087072384,0.25589227649683993,0.8,0
0.4467620442106435,0.08969117284105309,0.75,1
0.43427394025130844,0.10003296859510899,0.7142857142857143,1
0.9500367616035673,0.4158075391893083,0.0,0
0.9000887333212002,0.43962979430577714,0.8571428571428571,1
0.687618883067986,0.22560078293085775,0.14285714285714285,0
1.1095190325307176,0.39255358771388466,0.5,0
0.5374452942671767,0.13116591608551445,0.8333333333333334,1
0.9927884195989787,0.3626749476528419,0.3333333333333333,0
1.0834794114281747,0.2637150647116508,0.5,0
0.5702861914032119,0.218627366201775,0.5,1
2.0267248311011232,0.9727825208481643,0.3333333333333333,0
0.7173302770966385,0.18558020164702474,0.0,0
0.4612966898355452,0.19806655165953851,0.3333333333333333,1
1.3606517192538004,0.28172392745507474,0.4,0
0.4802018307328415,0.1501347049619005,0.5,1
1.751142064214696,0.40840932402624375,0.5,0
1.4727253676469185,0.45027493082254455,0.8571428571428571,0
0.5385824344084517,0.13575566787334645,0.0,0
1.1770486465491548,0.3672291693220881,0.0,0
0.8728447134508623,0.2838987149070107,0.6666666666666666,1
1.32776622565431,0.3852876672988653,0.8333333333333334,0
2.1493706095794805,0.8532712978565941,0.3333333333333333,0
0.8132704402910303,0.38683665174510107,0.0,0
0.6719554424970962,0.21514576106017866,0.5,1
0.49844299890519805,0.12845022970073006,0.0,0
0.6689976973876057,0.1881334100365815,0.5,1
0.8349267450739826,0.3808937873704938,0.6666666666666666,1
1.1344761240796948,0.4214487101035909,0.0,0
0.8633315094950237,0.2905139103065411,0.6666666666666666,1
0.9688293261767879,0.23725759845659672,0.5,0
1.0177936978047673,0.34087762560374746,0.16666666666666666,0
2.3311439741927185,0.6609902814847727,0.6,0
0.7265192179563486,0.35087168500725335,0.42857142857142855,1
3.163439978395733,1.471698814028271,0.4,0
1.0773329936905975,0.24258389170792646,0.25,0
0.5681572810067367,0.20169358870574064,0.2,1
0.49117204198803793,0.13139711853747485,0.0,0
0.981672861335696,0.3173091885204771,0.16666666666666666,0
0.6295023335243655,0.2914938250185113,0.42857142857142855,1
1.645453837043799,0.5894910046628368,0.14285714285714285,0
1.0914175335711902,0.32771403606598404,0.8571428571428571,1
0.7602903538090118,0.1994747238503808,0.3333333333333333,0
0.6179661353367331,0.2719653251817493,0.0,0
0.30290066602105387,0.11733021004301303,0.0,1
0.7195238911494302,0.2449400626494455,0.14285714285714285,0
1.2565123621071228,0.33328400617953813,0.25,0
0.8359946402714302,0.2510273812519423,0.0,0
0.47899414845970045,0.23372664514551736,0.0,0
1.227334140015823,0.4369640688938665,0.0,0
1.0544765313125228,0.3376537027179465,0.5,0
0.4531210257089329,0.16150439233862232,0.3333333333333333,1
0.9255619137988874,0.4014130104641108,0.5,0
0.9596482310492158,0.2898451279935456,0.6666666666666666,1
0.40350051867786935,0.10233250748173918,0.0,1
1.0239937743034915,0.38449003792402886,0.6666666666666666,0
1.1664094890665728,0.4660520113532163,0.5,0
1.3679074474701742,0.5660611687519558,0.0,0
1.2354370212700496,0.5739794408339863,0.6666666666666666,0
0.30108185649598695,0.0937425093013005,0.42857142857142855,1
0.4529584375316042,0.10083147832317935,0.5714285714285714,1
0.8967741019792376,0.43718147753646125,0.0,0
1.1385435199076916,0.376292707301486,0.6666666666666666,0
1.2442656770128053,0.48150251357058726,0.5,0
5.534420344917438,2.2131681898578903,0.6666666666666666,0
1.065479534446376,0.3877856584639315,0.14285714285714285,0
1.7128885787999542,0.4480526992793755,0.3333333333333333,0
1.3465884090207347,0.5743777453358349,0.0,0
1.0633780095065908,0.4690832542730583,0.5,0
0.6594456623497498,0.24128633794530344,0.0,0
1.1057160972962452,0.3832062013909676,0.7142857142857143,0
0.5298271976402673,0.12407570400933067,0.0,0
0.7824046463140129,0.1761861802697662,0.2,0
0.6917461832426821,0.20881704241312496,0.42857142857142855,1
1.033678256606567,0.30313012495373526,0.0,0
2.0422243465596153,0.9927189960351716,0.8571428571428571,0
0.3192691619857931,0.13890980528503544,0.6666666666666666,1
1.1869266478632934,0.4723698490572733,0.5,0
0.42214794041481635,0.14998681047449752,0.0,1
0.44622864324653644,0.11165098449721025,0.6666666666666666,1
1.671875880428851,0.8251326091666452,0.0,0
0.8981275241919537,0.2806758169729012,0.5,0
0.44688566641230737,0.10371218901431381,0.6,1
0.5220815364590846,0.18175729314493974,0.14285714285714285,1
0.9994666616282792,0.4619528948066605,0.0,0
0.44433739744673084,0.20714445184163854,0.5,1
0.8428023142496012,0.17133309267899244,0.14285714285714285,0
0.9892276428958551,0.4608700037258871,0.5,0
0.6110547826573237,0.17197847538724562,0.0,0
2.2722235311984784,0.48101088298234046,0.0,0
0.8527244585307133,0.3874243414789794,0.16666666666666666,0
0.3740603242222874,0.17175354849339897,0.2,1
0.7567764384540192,0.2867193776204101,0.8,1
0.5691590821757643,0.21191507345722418,0.0,0
1.1071194354363882,0.49149026423723,0.25,0
0.5560397097678224,0.24237374259657155,0.5,1
0.8795469124568115,0.41077623876959396,0.5,0
0.9414760095569421,0.3444147402882272,0.25,0
1.14243809846587,0.5601306910754832,0.42857142857142855,0
0.38971819047666145,0.1944086002154527,0.2,1
0.6898193176979376,0.16208228054477622,0.5,1
0.7052069606643517,0.3207726439208291,0.0,0
0.766131342925201,0.26810511785089,0.6,1
1.7519588686304672,0.5540918587962015,0.8333333333333334,0
0.9368560998171452,0.35967937990621157,0.75,1
0.5066089401192077,0.10982758351814738,0.0,0
1.4008717275760645,0.4930204642344166,0.5,0
2.5284109137309794,1.166272949322441,0.6666666666666666,0
1.7537639552532487,0.46306112490211965,0.14285714285714285,0
0.4339154147610713,0.14228822736385566,0.5,1
0.7696878189963338,0.3708696624354674,0.0,0
1.6343605873788305,0.5370004711813996,0.0,0
0.6424482048953535,0.1975594336044349,0.14285714285714285,0
1.3439567849465417,0.44641002216821474,0.0,0
0.919685921270132,0.32725720309333167,0.3333333333333333,0
0.4309733510918849,0.16790609845079815,0.6,1
0.8944271625220226,0.3937338494971333,0.6666666666666666,1
0.15462434356969426,0.05189667075175423,0.6666666666666666,1
0.4588629028105958,0.20430608302245376,0.3333333333333333,1
0.6085127807085463,0.21913530926999694,0.5714285714285714,1
0.49710474807633875,0.14989903026583498,0.6666666666666666,1
1.581586931654376,0.6284993157583273,0.8571428571428571,0
0.43370832461783043,0.18012629991728552,0.0,1
0.8167052467457779,0.3000695072504684,0.0,0
0.7836296213652165,0.17003547526139287,0.3333333333333333,0
1.4015496501349138,0.35173971530065296,0.25,0
0.2859318368507678,0.08165907778519774,0.8,1
1.7751943575566607,0.505553485807169,0.6,0
0.7403332989846859,0.2976334125924391,0.0,0
0.5307913277659376,0.10908005870093017,0.0,0
0.9174856291455993,0.3914952770241628,0.5,0
1.1533306825521563,0.32247442178417884,0.0,0
0.7436524882092103,0.21789505284318733,0.6666666666666666,1
0.9536657408461827,0.3417680033190736,0.8571428571428571,1
0.663315554539291,0.17563115382567446,0.6666666666666666,1
0.9529349607370412,0.44344008308994864,0.3333333333333333,0
1.0311978576180327,0.23264920222831278,0.2,0
1.5584191859438978,0.5194440369802951,0.5714285714285714,0
0.4020817097354754,0.18287748946403803,0.2857142857142857,1
1.902297835403697,0.7319151192719694,0.0,0
0.28862628286046094,0.08303745103050945,0.5,1
0.9227300051228949,0.3010204216277042,0.5714285714285714,0
0.9066634440648665,0.37355287704776263,0.14285714285714285,0
1.0300262199184258,0.5067504693283196,0.8,0
0.5244364594100875,0.24540564405070953,0.0,0
0.5932954471995209,0.1796082372954072,0.6666666666666666,1
0.5952154102084922,0.2972859100985692,0.0,0
0.7814485598124827,0.15711132624318838,0.5,1
1.4432786297570765,0.3006189567825229,0.0,0
0.811750725466822,0.36297608585111746,0.0,0
0.5904727954913805,0.1534277461854363,0.75,1
1.2609456237759589,0.2751771476684838,0.5,0
0.8519548710478564,0.23100281105560683,0.2,0
1.1062903182311499,0.3626752061299782,0.3333333333333333,0
1.0701219551522423,0.4485628927357916,0.6666666666666666,0
0.5550097629459356,0.2149556463661602,0.5,1
0.6452435499743828,0.1750457773852528,0.16666666666666666,0
1.0476201573071002,0.3676949112635648,0.25,0
1.0195331284799258,0.4871984150517567,0.3333333333333333,0
0.8376424672263671,0.3723340309816789,0.3333333333333333,0
0.7424318114666512,0.2204702755133859,0.0,0
1.5719308154251594,0.7776017429535608,0.3333333333333333,0
0.6940717667115379,0.28636437731966224,0.5,1
1.2072440626794738,0.2640662966899591,0.6666666666666666,0
0.86209083261452,0.18151168510120091,0.5,1
0.7609455674856201,0.19063389819568205,0.6666666666666666,1
1.189488663679684,0.4976306238874524,0.14285714285714285,0
1.3984126537355286,0.3567653824116532,0.6,0
1.1886320015962364,0.4201172630016536,0.14285714285714285,0
1.7338871021934525,0.3952881762978572,0.75,0
0.8557802816642711,0.40757892099145004,0.75,1
1.4795551098000492,0.4485836269792681,0.5714285714285714,0
0.7206759072338129,0.34047584957174487,0.0,0
0.9856014813260816,0.4765015459660057,0.0,0
0.7053432848581231,0.1423654970400152,0.0,0
0.8265307519224764,0.28039275196520946,0.8,1
1.3359768213480514,0.2770773399486929,0.8333333333333334,0
0.46493045636613894,0.21972977403337357,0.25,1
2.2458023956038367,0.7984327508799713,0.6666666666666666,0
0.4778749663693359,0.10631915353823036,0.0,1
0.44406308225379737,0.10350356360856652,0.0,1
1.5743273043787431,0.4959960794961212,0.5,0
1.1707103254772164,0.5643646284843518,0.25,0
1.0377746704612743,0.42328000402070476,0.6666666666666666,0
1.5097711971787737,0.6949260317261319,0.6,0
0.8799157523049366,0.27271844315640353,0.14285714285714285,0
0.5402586002587825,0.1150556919010222,0.2,1
0.8139339346780993,0.4006958433584372,0.25,0
0.49197996631023194,0.10093062347230194,0.3333333333333333,1
1.4985758896853283,0.7257535536753951,0.5714285714285714,0
0.8171192356264926,0.25379987155580574,0.0,0
0.5834333399437869,0.11845279159974793,0.2,1
0.7876733730463081,0.3203839149907715,0.25,0
1.0553538494905146,0.5215158652301297,0.6,0
0.550270378321111,0.2694606452109537,0.6666666666666666,1
0.6407485890445368,0.15908576666480567,0.5,1
0.8637894591239262,0.21972587513557,0.0,0
1.2351158524378874,0.4565749940727552,0.7142857142857143,0
0.6896395627645691,0.2697810991066476,0.0,0
0.6764442309241939,0.28534134076722234,0.0,0
0.7303919976149892,0.18574971985924754,0.6666666666666666,1
0.41146931937836184,0.2006744618566686,0.4,1
0.6010671995603144,0.23539100472016591,0.0,0
0.8115105631712844,0.3685183692838005,0.25,0
0.7276845203635258,0.26343614237010926,0.8571428571428571,1
0.8704979824334803,0.2822877444854646,0.8,1
1.6109367275711832,0.7944412956508287,0.4,0
1.2188799357728148,0.4566368048776224,0.8333333333333334,0
0.6397055445042296,0.29430426009111027,0.14285714285714285,0
0.8770613699280219,0.42624105451529987,0.0,0
0.43461393889917777,0.17497834815924107,0.42857142857142855,1
1.0676355181347796,0.389347032766308,0.3333333333333333,0
0.8150402186430231,0.16386648913675655,0.5,1
1.311859096988267,0.2781218583261536,0.25,0
0.5612508115276008,0.14606853470701853,0.5,1
1.062435572435218,0.2717737069200541,0.7142857142857143,0
1.721724496091875,0.47593223670550305,0.0,0
0.7636143421486284,0.2225786072588746,0.5714285714285714,1
1.1555754824739155,0.3559399534244105,0.0,0
1.1828781131084376,0.3858090714175835,0.0,0
0.8587437590582766,0.1972190071506691,0.5,1
0.7557248292201698,0.16074915498116976,0.3333333333333333,0
0.8579900261097461,0.34506928985895374,0.0,0
0.9221257433541616,0.33307223110738277,0.3333333333333333,0
0.44648469461014245,0.14878801546936316,0.0,1
1.0124685124257315,0.3951988415226035,0.16666666666666666,0
1.2559058915217445,0.5630274114437943,0.0,0
2.0120295909221895,0.6605651548752575,0.8,0
1.3281614966819955,0.5210853558130182,0.8333333333333334,0
2.2429309925423087,1.0902252068486724,0.42857142857142855,0
0.49909285394761554,0.2255337465546854,0.6,1
0.9082919597011965,0.29773832524189875,0.6,0
1.3460906622884123,0.5295723270184439,0.0,0
2.2287696383786515,0.5641490160575193,0.6666666666666666,0
0.592767727102218,0.2182313838796331,0.2,1
0.5863375420491007,0.28988439386062786,0.0,0
0.6648500023200101,0.23635054212746998,0.2,0
0.32579959498519284,0.15582717364770948,0.5,1
0.49945668821648137,0.160925182760141,0.0,0
0.4942981024997878,0.24697775133068506,0.0,0
0.8742847897746715,0.32677793797459526,0.0,0
0.802740261343014,0.17072735931250096,0.0,0
2.689439828438282,1.011300481612364,0.5,0
1.6352409415945002,0.4617459423446732,0.0,0
0.9057722550707803,0.18998065510659584,0.5,0
0.5801627928767487,0.2589011223134791,0.0,0
1.0160490615631041,0.2872562639824506,0.0,0
0.4141611116567802,0.18180205272110567,0.3333333333333333,1
1.9887427880449429,0.5697057494563562,0.5,0
1.8616651952580472,0.4808642219100708,0.3333333333333333,0
0.5744101574458899,0.2827135774282212,0.3333333333333333,1
0.3335531280882371,0.10289900471700218,0.3333333333333333,1
1.4427358929203273,0.548835292203313,0.3333333333333333,0
1.0731657181619905,0.4110165116729277,0.3333333333333333,0
1.4436441524011814,0.5314661100149475,0.0,0
0.44616292037994204,0.2116635813325467,0.0,0
0.6412654413938461,0.2580018136760333,0.0,0
0.7553643226965246,0.24256251669809106,0.42857142857142855,1
0.8218857545279465,0.3770105968130394,0.0,0
0.7449427059385808,0.1894529869914754,0.0,0
1.1100574709936484,0.40325171783117064,0.0,0
0.6194840665964559,0.30055205629423876,0.2,0
0.646336626528391,0.2505325436064053,0.14285714285714285,0
0.891679806870986,0.3968782424159351,0.3333333333333333,0
0.9012614619272253,0.3569610208743686,0.5,0
1.2611298844637533,0.5697926809394848,0.0,0
0.5032834796146342,0.24326023990963563,0.6666666666666666,1
0.42682451280568273,0.12031180757761026,0.3333333333333333,1
1.3624532050523317,0.34183722618972456,0.3333333333333333,0
1.0752979786275296,0.37118987837760636,0.75,0
0.5103738199061246,0.20953842632928235,0.14285714285714285,1
1.8749509700165876,0.5027819321633016,0.8,0
1.2254426353306596,0.24659635473327854,0.25,0
1.6048098461631572,0.48606566437958576,0.5714285714285714,0
1.02257417574109,0.5017339960607282,0.0,0
2.268749492583868,0.9267620206003179,0.0,0
2.382845995158538,0.7634582170868779,0.6666666666666666,0
0.6308959514828654,0.1626278343471206,0.75,1
1.341070779891863,0.41147659292648797,0.5,0
1.154440703775104,0.2897090072277381,0.0,0
1.4687376462067714,0.34058813777333286,0.6666666666666666,0
0.43885886464382545,0.20715135137425694,0.0,1
1.150242110328574,0.574310251240621,0.8333333333333334,0
1.5621700926044315,0.38934641931121033,0.0,0
0.46021288670178867,0.09957017260388015,0.4,1
0.5020248584134116,0.15006493539655474,0.0,0
0.3235062520374976,0.10950613979354765,0.8,1
0.699977487565928,0.18300657609166865,0.4,1
1.2285797354695602,0.3568133086143346,0.0,0
1.5634578623806856,0.40690745178793153,0.5,0
0.9299986142373851,0.40201809955772594,0.0,0
1.8530410799620167,0.7667390764460084,0.3333333333333333,0
0.3465943357457434,0.1353400467999278,0.4,1
0.33029588007741617,0.10442811488118338,0.0,1
0.7986758837321637,0.3775438998922923,0.3333333333333333,0
1.0839278287885996,0.532056556563504,0.6666666666666666,0
0.8846027721846349,0.22300109962952913,0.0,0
0.33177586788450897,0.08855223737299459,0.3333333333333333,1
0.8470469511100827,0.302979638124988,0.8333333333333334,1
0.3807239251151735,0.08656716749487385,0.0,1
1.176581690461593,0.3893714965582848,0.6,0
1.225632748313964,0.4590452777011614,0.5,0
0.40201622839169676,0.14336786008182378,0.0,1
0.600564815198792,0.179732578652943,0.8,1
0.6073574169299437,0.22030902846704883,0.4,1
0.8446470996605709,0.41188395348207124,0.42857142857142855,0
1.290464679207066,0.337850390903396,0.0,0
0.3958895794085794,0.15695018919916115,0.5,1
1.255749439280091,0.2674985001619397,0.0,0
0.5445293800938602,0.1197555810868737,0.2,1
0.4524555497945954,0.1653944327338963,0.8,1
0.8516814396422914,0.19714871358143526,0.5,1
0.5060217947066408,0.10459674753703455,0.0,0
0.7305553809829475,0.18370099919867294,0.75,1
0.4611568694560517,0.17037659651511328,0.25,1
2.185388321382286,0.8981995966631203,0.75,0
0.7536752001132873,0.19651596172702912,0.8571428571428571,1
0.4929281990885838,0.1974068160898096,0.5,1
1.0201425039968188,0.25987405919767986,0.5,0
1.0913995900965812,0.41913807320943347,0.16666666666666666,0
0.7309825872189257,0.2365371232358186,0.5,1
1.0596322106857714,0.4197625479632901,0.0,0
1.1456262487724496,0.5711128154005402,0.0,0
0.65633695899479,0.31592457231529675,0.5,1
0.5989832466657495,0.12056605969618168,0.3333333333333333,1
0.5778570535716222,0.26906852136207443,0.3333333333333333,1
0.24348157606965265,0.05355310029491352,0.75,1
0.4041240119827151,0.19636950539814707,0.16666666666666666,1
1.7425649005719344,0.49584284105807486,0.0,0
1.9006943098465316,0.5979782904670725,0.0,0
0.5768710343083244,0.13123323472222906,0.25,1
1.116374082929913,0.26087633587121706,0.42857142857142855,0
0.9536352674180664,0.3986406834634189,0.0,0
4.089674308267813,1.97653824655623,0.25,0
1.2227771569474875,0.4685982238705537,0.25,0
0.5899303665750932,0.244676571936774,0.6666666666666666,1
0.4727216833241817,0.2026042227572553,0.8,1
0.36000574273738306,0.10038554298120211,0.5,1
0.8959747140426529,0.19135232449752887,0.75,1
0.8679403704963818,0.17407570311459078,0.0,0
0.35945898206585863,0.10970500670700416,0.0,1
0.5773629275795763,0.15729633362556797,0.75,1
0.4452505143049135,0.09737420259952134,0.5,1
2.1177466413754917,0.5376079598132003,0.0,0
1.3419790430546836,0.3185182823186316,0.6666666666666666,0
0.863792488208616,0.40983801948224746,0.0,0
1.4789332666876045,0.3580204078006218,0.8,0
0.8968230144149184,0.324017257733678,0.6666666666666666,1
0.4030996233869206,0.1523441608176601,0.0,1
1.6369956983414045,0.5943061109771617,0.5,0
1.3175506324604573,0.30266368675725724,0.5,0
0.4939971864324327,0.1460450854096989,0.3333333333333333,1
0.8200606784286886,0.17662557077263707,0.8,1
0.7829698641175912,0.24953325848614172,0.6666666666666666,1
0.328729554387461,0.08434532366795075,0.8333333333333334,1
1.1696964781709933,0.43102117449689636,0.0,0
1.9575469550818285,0.7983708795666974,0.0,0
0.3946072952928464,0.14191497270066528,0.8,1
1.360327849391383,0.44927685136673623,0.0,0
0.633759619206531,0.20039480823373632,0.3333333333333333,1
0.5663494067874588,0.25627737142537943,0.8333333333333334,1
0.718441676081317,0.1909692833195258,0.3333333333333333,1
0.8517940139183449,0.35797963873959615,0.5714285714285714,0
0.8631626253256602,0.36878165468327173,0.5,0
0.5487815933955309,0.17877109306154174,0.6666666666666666,1
0.9130407561535613,0.2640424204072776,0.42857142857142855,0
0.7154090012849085,0.24407068463556206,0.7142857142857143,1
0.6590959655386832,0.15025026985410647,0.75,1
0.49761152821692084,0.10637889970195516,0.5714285714285714,1
0.5171591883641504,0.12074682368704492,0.0,0
1.5375550796970479,0.39383475406885254,0.75,0
0.9718305393359026,0.34135843723611475,0.8333333333333334,1
0.4562687039757899,0.2074840825390371,0.8333333333333334,1
1.0505436200825051,0.28437448856759145,0.6,0
1.529695845526603,0.7350932019254158,0.14285714285714285,0
0.3976774095359919,0.19345907297840925,0.0,1
1.1854401342283416,0.5781052278896308,0.16666666666666666,0
0.5249484534746695,0.23689286937183923,0.3333333333333333,1
1.1923626360530455,0.3686159426229122,0.5,0
0.6374894398433143,0.1413984556818679,0.6,1
0.36338822478695587,0.13468825370604942,0.7142857142857143,1
0.30883099562572364,0.11352764309577057,0.0,1
0.831948476892273,0.37853050883110545,0.8,1
0.9522233551786426,0.4749664531136693,0.0,0
0.5264533905558815,0.18554701920347655,0.75,1
0.9380748892996397,0.28476314782095846,0.6666666666666666,1
0.3994662894836261,0.10217169797393641,0.75,1
0.6575703757000009,0.132460941922536,0.5,1
0.430560699328723,0.15187344410849668,0.0,1
0.6019183039613033,0.22069671689640197,0.6666666666666666,1
0.6059697132458506,0.27116026286729494,0.16666666666666666,0
0.6288307455035869,0.22095420236590815,0.25,1
0.7090434947180119,0.3367534751645902,0.5,1
1.6511547786977394,0.6413498658681525,0.2,0
0.533625708340381,0.24125264777752123,0.3333333333333333,1
0.9860293410163983,0.24107482675650113,0.0,0
0.36992304493983275,0.1689071727185123,0.14285714285714285,1
0.8960807892674332,0.3607111892412168,0.14285714285714285,0
1.7242686181048181,0.43291196630043355,0.75,0
